clip_id,video_path,label,manipulation_type,method,source,target1,target2,race,gender,leading_silence_sec
D__id01661__00059_id00371_t20i0HtPwW0_id05980_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01661\00059_id00371_t20i0HtPwW0_id05980_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01661,id00371,id05980,African,women,0.0
D__id01661__00059_id01783_WBUM0bHzWNA_id04376_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01661\00059_id01783_WBUM0bHzWNA_id04376_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01661,id01783,id04376,African,women,0.0
D__id01661__00059_id01907_LBcRkuRq0uY_id02808_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01661\00059_id01907_LBcRkuRq0uY_id02808_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01661,id01907,id02808,African,women,0.0
D__id01661__00059_id04055_0qrzF4HLXHY_id04055_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01661\00059_id04055_0qrzF4HLXHY_id04055_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01661,id04055,id04055,African,women,0.0
D__id01661__00059_id04939_i4v2cXo9HIQ_id02071_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01661\00059_id04939_i4v2cXo9HIQ_id02071_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01661,id04939,id02071,African,women,0.0
D__id01661__00059_id05252_CMxIX3absYM_id00592_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01661\00059_id05252_CMxIX3absYM_id00592_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01661,id05252,id00592,African,women,0.0
D__id01783__00015_id01661_SdP_Monh-_4_id02586_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01783\00015_id01661_SdP_Monh-_4_id02586_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01783,id01661,Monh-,African,women,0.0
D__id01783__00015_id01907_LBcRkuRq0uY_id02301_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01783\00015_id01907_LBcRkuRq0uY_id02301_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01783,id01907,id02301,African,women,0.0
D__id01783__00015_id02071_cHuDh9F87vA_id05980_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01783\00015_id02071_cHuDh9F87vA_id05980_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01783,id02071,id05980,African,women,0.0
D__id01783__00015_id03658_8Wtu9VXKqjY_id01783_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01783\00015_id03658_8Wtu9VXKqjY_id01783_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01783,id03658,id01783,African,women,0.0
D__id01783__00015_id03747_wQOOhZvnrq4_id00832_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01783\00015_id03747_wQOOhZvnrq4_id00832_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01783,id03747,id00832,African,women,0.0
D__id01783__00015_id04689_0YqK1ksKjLg_id04540_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01783\00015_id04689_0YqK1ksKjLg_id04540_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01783,id04689,id04540,African,women,0.0
D__id01783__00015_id05231_wfbM5puT6eQ_id05231_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01783\00015_id05231_wfbM5puT6eQ_id05231_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01783,id05231,id05231,African,women,0.0
D__id01838__00126_id00707_feeHCIlo6jg_id04055_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01838\00126_id00707_feeHCIlo6jg_id04055_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01838,id00707,id04055,African,women,0.0
D__id01838__00126_id01532_XnlWp_s_f7Q_id02824_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01838\00126_id01532_XnlWp_s_f7Q_id02824_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01838,id01532,f7Q,African,women,0.032
D__id01838__00126_id02301_WdVa7Mp3brI_id00832_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01838\00126_id02301_WdVa7Mp3brI_id00832_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01838,id02301,id00832,African,women,0.0
D__id01838__00126_id03103_wiCYm3THQPw_id01783_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01838\00126_id03103_wiCYm3THQPw_id01783_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01838,id03103,id01783,African,women,0.0
D__id01838__00126_id03569_YO0EpPm9p-8_id04547_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01838\00126_id03569_YO0EpPm9p-8_id04547_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01838,id03569,id04547,African,women,0.0
D__id01838__00126_id05106_ZnnDdjlABM4_id01907_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01838\00126_id05106_ZnnDdjlABM4_id01907_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01838,id05106,id01907,African,women,0.0
D__id01838__00126_id05235_ASy8lP3SRtw_id01532_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01838\00126_id05235_ASy8lP3SRtw_id01532_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01838,id05235,id01532,African,women,0.032
D__id01907__00148_id00220_WlHLlTQKj8g_id00359_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01907\00148_id00220_WlHLlTQKj8g_id00359_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01907,id00220,id00359,African,women,0.0
D__id01907__00148_id00371_t20i0HtPwW0_id00832_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01907\00148_id00371_t20i0HtPwW0_id00832_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01907,id00371,id00832,African,women,0.0
D__id01907__00148_id00829_aMEvVaUBq2Y_id00592_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01907\00148_id00829_aMEvVaUBq2Y_id00592_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01907,id00829,id00592,African,women,0.0
D__id01907__00148_id00832_Jr4-dXRChME_id00577_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01907\00148_id00832_Jr4-dXRChME_id00577_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01907,id00832,id00577,African,women,0.0
D__id01907__00148_id01532_XnlWp_s_f7Q_id02301_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01907\00148_id01532_XnlWp_s_f7Q_id02301_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01907,id01532,f7Q,African,women,0.0
D__id01907__00148_id04705_ziJ9JsYr4R0_id01838_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01907\00148_id04705_ziJ9JsYr4R0_id01838_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01907,id04705,id01838,African,women,0.0
D__id01907__00148_id05235_ASy8lP3SRtw_id02838_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01907\00148_id05235_ASy8lP3SRtw_id02838_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01907,id05235,id02838,African,women,0.0
D__id01907__00148_id05252_CMxIX3absYM_id00832_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01907\00148_id05252_CMxIX3absYM_id00832_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id01907,id05252,id00832,African,women,0.0
D__id02071__00195_id00359_RZMQan-7me4_id00707_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02071\00195_id00359_RZMQan-7me4_id00707_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02071,id00359,id00707,African,women,0.0
D__id02071__00195_id00460_9sVM1Crx1FA_id05980_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02071\00195_id00460_9sVM1Crx1FA_id05980_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02071,id00460,id05980,African,women,0.0
D__id02071__00195_id01661_SdP_Monh-_4_id04547_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02071\00195_id01661_SdP_Monh-_4_id04547_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02071,id01661,Monh-,African,women,0.0
D__id02071__00195_id01783_WBUM0bHzWNA_id02721_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02071\00195_id01783_WBUM0bHzWNA_id02721_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02071,id01783,id02721,African,women,0.0
D__id02071__00195_id01838_q_lUk55OrL0_id03658_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02071\00195_id01838_q_lUk55OrL0_id03658_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02071,id01838,lUk55OrL0,African,women,0.0
D__id02071__00195_id02617_4EZjRXC4fLk_id02721_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02071\00195_id02617_4EZjRXC4fLk_id02721_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02071,id02617,id02721,African,women,0.0
D__id02071__00195_id03658_8Wtu9VXKqjY_id02948_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02071\00195_id03658_8Wtu9VXKqjY_id02948_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02071,id03658,id02948,African,women,0.032
D__id02071__00195_id04245_nQD_PRlBDyw_id03658_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02071\00195_id04245_nQD_PRlBDyw_id03658_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02071,id04245,PRlBDyw,African,women,0.0
D__id02301__00092_id00829_aMEvVaUBq2Y_id05252_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02301\00092_id00829_aMEvVaUBq2Y_id05252_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02301,id00829,id05252,African,women,0.0
D__id02301__00092_id00832_Jr4-dXRChME_id04705_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02301\00092_id00832_Jr4-dXRChME_id04705_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02301,id00832,id04705,African,women,0.0
D__id02301__00092_id01838_q_lUk55OrL0_id00832_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02301\00092_id01838_q_lUk55OrL0_id00832_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02301,id01838,lUk55OrL0,African,women,0.0
D__id02301__00092_id01907_LBcRkuRq0uY_id01783_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02301\00092_id01907_LBcRkuRq0uY_id01783_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02301,id01907,id01783,African,women,0.0
D__id02301__00092_id03656_draVIyyqLtk_id04705_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02301\00092_id03656_draVIyyqLtk_id04705_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02301,id03656,id04705,African,women,0.0
D__id02301__00092_id04689_0YqK1ksKjLg_id02721_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02301\00092_id04689_0YqK1ksKjLg_id02721_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02301,id04689,id02721,African,women,0.0
D__id02301__00092_id04736__D2k4fMhEfQ_id03656_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02301\00092_id04736__D2k4fMhEfQ_id03656_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02301,id04736,D2k4fMhEfQ,African,women,0.032
D__id02508__00083_id00371_t20i0HtPwW0_id02838_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02508\00083_id00371_t20i0HtPwW0_id02838_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02508,id00371,id02838,African,women,0.0
D__id02508__00083_id00832_Jr4-dXRChME_id05235_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02508\00083_id00832_Jr4-dXRChME_id05235_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02508,id00832,id05235,African,women,0.0
D__id02508__00083_id01532_XnlWp_s_f7Q_id00359_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02508\00083_id01532_XnlWp_s_f7Q_id00359_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02508,id01532,f7Q,African,women,0.0
D__id02508__00083_id02721_rwNm8RKL47Y_id04820_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02508\00083_id02721_rwNm8RKL47Y_id04820_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02508,id02721,id04820,African,women,0.0
D__id02508__00083_id02824_glBy_mYcXZw_id04705_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02508\00083_id02824_glBy_mYcXZw_id04705_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02508,id02824,mYcXZw,African,women,0.0
D__id02508__00083_id03658_8Wtu9VXKqjY_id00577_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02508\00083_id03658_8Wtu9VXKqjY_id00577_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02508,id03658,id00577,African,women,0.0
D__id02508__00083_id05980_bbg4HtuM_jo_id03656_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02508\00083_id05980_bbg4HtuM_jo_id03656_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02508,id05980,id03656,African,women,0.032
D__id02586__00042_id02948__ZEDGNWjuFE_id02508_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02586\00042_id02948__ZEDGNWjuFE_id02508_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02586,id02948,ZEDGNWjuFE,African,women,0.0
D__id02586__00042_id03656_draVIyyqLtk_id03569_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02586\00042_id03656_draVIyyqLtk_id03569_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02586,id03656,id03569,African,women,0.0
D__id02586__00042_id04055_0qrzF4HLXHY_id02301_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02586\00042_id04055_0qrzF4HLXHY_id02301_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02586,id04055,id02301,African,women,0.0
D__id02586__00042_id04374_SWltOOZmlWM_id03658_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02586\00042_id04374_SWltOOZmlWM_id03658_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02586,id04374,id03658,African,women,0.0
D__id02586__00042_id04547_3Qy2g2M47Aw_id02948_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02586\00042_id04547_3Qy2g2M47Aw_id02948_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02586,id04547,id02948,African,women,0.032
D__id02586__00042_id04939_i4v2cXo9HIQ_id04736_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02586\00042_id04939_i4v2cXo9HIQ_id04736_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02586,id04939,id04736,African,women,0.0
D__id02617__00028_id00832_Jr4-dXRChME_id04689_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02617\00028_id00832_Jr4-dXRChME_id04689_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02617,id00832,id04689,African,women,0.0
D__id02617__00028_id02071_cHuDh9F87vA_id03569_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02617\00028_id02071_cHuDh9F87vA_id03569_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02617,id02071,id03569,African,women,0.0
D__id02617__00028_id02824_glBy_mYcXZw_id01532_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02617\00028_id02824_glBy_mYcXZw_id01532_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02617,id02824,mYcXZw,African,women,0.032
D__id02617__00028_id03658_8Wtu9VXKqjY_id03569_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02617\00028_id03658_8Wtu9VXKqjY_id03569_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02617,id03658,id03569,African,women,0.0
D__id02617__00028_id03713_Tef7jjuQeXE_id05106_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02617\00028_id03713_Tef7jjuQeXE_id05106_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02617,id03713,id05106,African,women,0.0
D__id02617__00028_id04689_0YqK1ksKjLg_id04689_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02617\00028_id04689_0YqK1ksKjLg_id04689_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02617,id04689,id04689,African,women,0.0
D__id02617__00028_id04736__D2k4fMhEfQ_id04055_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02617\00028_id04736__D2k4fMhEfQ_id04055_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02617,id04736,D2k4fMhEfQ,African,women,0.0
D__id02617__00028_id05252_CMxIX3absYM_id02948_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02617\00028_id05252_CMxIX3absYM_id02948_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02617,id05252,id02948,African,women,0.032
D__id02721__00424_id00371_t20i0HtPwW0_id04939_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02721\00424_id00371_t20i0HtPwW0_id04939_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02721,id00371,id04939,African,women,0.0
D__id02721__00424_id00568_gakhcJXnJZ8_id04939_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02721\00424_id00568_gakhcJXnJZ8_id04939_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02721,id00568,id04939,African,women,0.0
D__id02721__00424_id02586_dEYzYDsbAeo_id04939_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02721\00424_id02586_dEYzYDsbAeo_id04939_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02721,id02586,id04939,African,women,0.0
D__id02721__00424_id02808_nZtvxh6Eesc_id00371_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02721\00424_id02808_nZtvxh6Eesc_id00371_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02721,id02808,id00371,African,women,0.0
D__id02721__00424_id02948__ZEDGNWjuFE_id05235_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02721\00424_id02948__ZEDGNWjuFE_id05235_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02721,id02948,ZEDGNWjuFE,African,women,0.0
D__id02721__00424_id03658_8Wtu9VXKqjY_id02808_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02721\00424_id03658_8Wtu9VXKqjY_id02808_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02721,id03658,id02808,African,women,0.0
D__id02721__00424_id04705_ziJ9JsYr4R0_id05980_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02721\00424_id04705_ziJ9JsYr4R0_id05980_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02721,id04705,id05980,African,women,0.0
D__id02721__00424_id05231_wfbM5puT6eQ_id00568_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02721\00424_id05231_wfbM5puT6eQ_id00568_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02721,id05231,id00568,African,women,0.0
D__id02808__00056_id00568_gakhcJXnJZ8_id03658_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02808\00056_id00568_gakhcJXnJZ8_id03658_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02808,id00568,id03658,African,women,0.0
D__id02808__00056_id01838_q_lUk55OrL0_id00359_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02808\00056_id01838_q_lUk55OrL0_id00359_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02808,id01838,lUk55OrL0,African,women,0.0
D__id02808__00056_id02721_rwNm8RKL47Y_id04820_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02808\00056_id02721_rwNm8RKL47Y_id04820_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02808,id02721,id04820,African,women,0.0
D__id02808__00056_id03103_wiCYm3THQPw_id02808_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02808\00056_id03103_wiCYm3THQPw_id02808_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02808,id03103,id02808,African,women,0.0
D__id02808__00056_id03713_Tef7jjuQeXE_id02586_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02808\00056_id03713_Tef7jjuQeXE_id02586_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02808,id03713,id02586,African,women,0.0
D__id02808__00056_id04540_9KNIjew03AQ_id02586_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02808\00056_id04540_9KNIjew03AQ_id02586_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02808,id04540,id02586,African,women,0.0
D__id02824__00130_id00832_Jr4-dXRChME_id04939_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02824\00130_id00832_Jr4-dXRChME_id04939_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02824,id00832,id04939,African,women,0.0
D__id02824__00130_id01661_SdP_Monh-_4_id00568_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02824\00130_id01661_SdP_Monh-_4_id00568_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02824,id01661,Monh-,African,women,0.0
D__id02824__00130_id03656_draVIyyqLtk_id04437_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02824\00130_id03656_draVIyyqLtk_id04437_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02824,id03656,id04437,African,women,0.0
D__id02824__00130_id03747_wQOOhZvnrq4_id03713_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02824\00130_id03747_wQOOhZvnrq4_id03713_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02824,id03747,id03713,African,women,0.032
D__id02824__00130_id04705_ziJ9JsYr4R0_id02948_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02824\00130_id04705_ziJ9JsYr4R0_id02948_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02824,id04705,id02948,African,women,0.032
D__id02824__00130_id05231_wfbM5puT6eQ_id02721_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02824\00130_id05231_wfbM5puT6eQ_id02721_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02824,id05231,id02721,African,women,0.0
D__id02824__00130_id05252_CMxIX3absYM_id02721_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02824\00130_id05252_CMxIX3absYM_id02721_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02824,id05252,id02721,African,women,0.0
D__id02838__00080_id00359_RZMQan-7me4_id00371_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02838\00080_id00359_RZMQan-7me4_id00371_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02838,id00359,id00371,African,women,0.0
D__id02838__00080_id00568_gakhcJXnJZ8_id02586_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02838\00080_id00568_gakhcJXnJZ8_id02586_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02838,id00568,id02586,African,women,0.0
D__id02838__00080_id01838_q_lUk55OrL0_id02824_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02838\00080_id01838_q_lUk55OrL0_id02824_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02838,id01838,lUk55OrL0,African,women,0.032
D__id02838__00080_id01907_LBcRkuRq0uY_id03656_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02838\00080_id01907_LBcRkuRq0uY_id03656_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02838,id01907,id03656,African,women,0.032
